name@price@price_after_sell
'Blueberries' Buckshot | NSWC SEAL@4.11@3.9045
PP-Bizon | Urban Dashed (Minimal Wear)@0.06@0.056999999999999995
PP-Bizon | Urban Dashed (Well-Worn)@0.07@0.0665
PP-Bizon | Water Sigil (Factory New)@2.10@1.9949999999999999
PP-Bizon | Water Sigil (Field-Tested)@1.41@1.3395
PP-Bizon | Water Sigil (Minimal Wear)@1.47@1.3964999999999999
PP-Bizon | Water Sigil (Well-Worn)@1.38@1.311
Primeiro Tenente | Brazilian 1st Battalion@8.56@8.132
Prisma 2 Case@0.16@0.152
Prisma Case@0.52@0.494
Prof. Shahmat | Elite Crew@1.29@1.2255
R8 Revolver | Amber Fade (Factory New)@1.56@1.482
R8 Revolver | Amber Fade (Field-Tested)@0.98@0.9309999999999999
R8 Revolver | Amber Fade (Minimal Wear)@1.01@0.9594999999999999
R8 Revolver | Amber Fade (Well-Worn)@2.27@2.1565
R8 Revolver | Banana Cannon (Battle-Scarred)@0.43@0.4085
R8 Revolver | Banana Cannon (Factory New)@3.00@2.8499999999999996
R8 Revolver | Banana Cannon (Field-Tested)@0.56@0.532
R8 Revolver | Banana Cannon (Minimal Wear)@1.37@1.3015
R8 Revolver | Banana Cannon (Well-Worn)@0.46@0.437
R8 Revolver | Blaze (Factory New)@2.38@2.2609999999999997
R8 Revolver | Blaze (Minimal Wear)@2.50@2.375
R8 Revolver | Bone Forged (Factory New)@0.20@0.19
R8 Revolver | Bone Forged (Field-Tested)@0.07@0.0665
R8 Revolver | Bone Forged (Minimal Wear)@0.08@0.076
R8 Revolver | Bone Mask (Battle-Scarred)@0.02@0.019
R8 Revolver | Bone Mask (Factory New)@0.18@0.17099999999999999
R8 Revolver | Bone Mask (Field-Tested)@0.02@0.019
R8 Revolver | Bone Mask (Minimal Wear)@0.03@0.028499999999999998
R8 Revolver | Bone Mask (Well-Worn)@0.03@0.028499999999999998
R8 Revolver | Canal Spray (Battle-Scarred)@1.95@1.8524999999999998
R8 Revolver | Canal Spray (Factory New)@8.47@8.0465
R8 Revolver | Canal Spray (Field-Tested)@1.10@1.045
R8 Revolver | Canal Spray (Minimal Wear)@1.41@1.3395
R8 Revolver | Canal Spray (Well-Worn)@1.43@1.3584999999999998
R8 Revolver | Crazy 8 (Battle-Scarred)@0.46@0.437
R8 Revolver | Crazy 8 (Factory New)@2.32@2.2039999999999997
R8 Revolver | Crazy 8 (Field-Tested)@0.68@0.646
R8 Revolver | Crazy 8 (Minimal Wear)@1.14@1.083
R8 Revolver | Crazy 8 (Well-Worn)@0.72@0.6839999999999999
R8 Revolver | Crimson Web (Battle-Scarred)@0.11@0.1045
R8 Revolver | Crimson Web (Factory New)@4.52@4.294
R8 Revolver | Crimson Web (Field-Tested)@0.14@0.133
R8 Revolver | Crimson Web (Minimal Wear)@0.20@0.19
R8 Revolver | Crimson Web (Well-Worn)@0.18@0.17099999999999999
R8 Revolver | Desert Brush (Battle-Scarred)@0.26@0.247
R8 Revolver | Desert Brush (Factory New)@0.35@0.33249999999999996
R8 Revolver | Desert Brush (Field-Tested)@0.27@0.2565
R8 Revolver | Desert Brush (Minimal Wear)@0.30@0.285
R8 Revolver | Desert Brush (Well-Worn)@0.37@0.3515
R8 Revolver | Fade (Factory New)@20.58@19.551
R8 Revolver | Fade (Field-Tested)@6.75@6.4125
R8 Revolver | Fade (Minimal Wear)@8.12@7.713999999999999
R8 Revolver | Fade (Well-Worn)@8.10@7.694999999999999
R8 Revolver | Grip (Battle-Scarred)@0.08@0.076
R8 Revolver | Grip (Factory New)@0.39@0.3705
R8 Revolver | Grip (Field-Tested)@0.07@0.0665
R8 Revolver | Grip (Minimal Wear)@0.09@0.08549999999999999
R8 Revolver | Grip (Well-Worn)@0.12@0.11399999999999999
R8 Revolver | Inlay (Battle-Scarred)@0.03@0.028499999999999998
R8 Revolver | Inlay (Factory New)@0.10@0.095
R8 Revolver | Inlay (Field-Tested)@0.03@0.028499999999999998
R8 Revolver | Inlay (Minimal Wear)@0.07@0.0665
R8 Revolver | Inlay (Well-Worn)@0.03@0.028499999999999998
R8 Revolver | Junk Yard (Battle-Scarred)@0.19@0.1805
R8 Revolver | Junk Yard (Factory New)@0.39@0.3705
R8 Revolver | Junk Yard (Field-Tested)@0.09@0.08549999999999999
R8 Revolver | Junk Yard (Minimal Wear)@0.14@0.133
R8 Revolver | Junk Yard (Well-Worn)@0.11@0.1045
R8 Revolver | Llama Cannon (Battle-Scarred)@1.65@1.5675
R8 Revolver | Llama Cannon (Factory New)@11.00@10.45
R8 Revolver | Llama Cannon (Field-Tested)@2.36@2.242
R8 Revolver | Llama Cannon (Minimal Wear)@3.74@3.553
R8 Revolver | Llama Cannon (Well-Worn)@2.19@2.0805
R8 Revolver | Memento (Battle-Scarred)@1.27@1.2065
R8 Revolver | Memento (Factory New)@1.81@1.7195
R8 Revolver | Memento (Field-Tested)@1.32@1.254
R8 Revolver | Memento (Minimal Wear)@1.28@1.216
R8 Revolver | Memento (Well-Worn)@1.62@1.539
R8 Revolver | Night (Battle-Scarred)@0.35@0.33249999999999996
R8 Revolver | Night (Factory New)@6.57@6.2415
R8 Revolver | Night (Field-Tested)@0.36@0.34199999999999997
R8 Revolver | Night (Minimal Wear)@0.38@0.361
R8 Revolver | Night (Well-Worn)@0.72@0.6839999999999999
R8 Revolver | Nitro (Battle-Scarred)@0.09@0.08549999999999999
R8 Revolver | Nitro (Factory New)@0.54@0.513
R8 Revolver | Nitro (Field-Tested)@0.08@0.076
R8 Revolver | Nitro (Minimal Wear)@0.10@0.095
R8 Revolver | Nitro (Well-Worn)@0.11@0.1045
R8 Revolver | Phoenix Marker (Battle-Scarred)@1.41@1.3395
R8 Revolver | Phoenix Marker (Field-Tested)@1.12@1.064
R8 Revolver | Phoenix Marker (Minimal Wear)@1.27@1.2065
R8 Revolver | Phoenix Marker (Well-Worn)@2.05@1.9474999999999998
R8 Revolver | Reboot (Battle-Scarred)@0.38@0.361
R8 Revolver | Reboot (Factory New)@2.88@2.7359999999999998
R8 Revolver | Reboot (Field-Tested)@0.43@0.4085
R8 Revolver | Reboot (Minimal Wear)@0.82@0.7789999999999999
R8 Revolver | Reboot (Well-Worn)@0.36@0.34199999999999997
R8 Revolver | Skull Crusher (Battle-Scarred)@1.08@1.026
R8 Revolver | Skull Crusher (Field-Tested)@1.55@1.4725
R8 Revolver | Skull Crusher (Well-Worn)@1.39@1.3204999999999998
R8 Revolver | Survivalist (Battle-Scarred)@0.11@0.1045
R8 Revolver | Survivalist (Factory New)@0.28@0.266
R8 Revolver | Survivalist (Field-Tested)@0.10@0.095
R8 Revolver | Survivalist (Minimal Wear)@0.17@0.1615
R8 Revolver | Survivalist (Well-Worn)@0.20@0.19
Recoil Case@0.45@0.4275
Revolution Case@1.06@1.007
Revolver Case@1.76@1.672
Rezan The Ready | Sabre@2.32@2.2039999999999997
Rezan the Redshirt | Sabre@2.28@2.166
Rio 2022 Ancient Souvenir Package@4.14@3.9329999999999994
Rio 2022 Dust II Souvenir Package@5.72@5.433999999999999
Rio 2022 Mirage Souvenir Package@3.68@3.496
Rio 2022 Overpass Souvenir Package@3.89@3.6955
Rio 2022 Viewer Pass@18.70@17.764999999999997
Rio 2022 Viewer Pass + 3 Souvenir Tokens@65.00@61.75
Safecracker Voltzmann | The Professionals@8.68@8.245999999999999
Sawed-Off | Amber Fade (Factory New)@0.84@0.7979999999999999
Sawed-Off | Amber Fade (Field-Tested)@0.43@0.4085
Sawed-Off | Amber Fade (Minimal Wear)@0.52@0.494
Sawed-Off | Amber Fade (Well-Worn)@0.51@0.4845
Sawed-Off | Apocalypto (Battle-Scarred)@0.30@0.285
Sawed-Off | Apocalypto (Factory New)@1.70@1.615
Sawed-Off | Apocalypto (Field-Tested)@0.47@0.44649999999999995
Sawed-Off | Apocalypto (Minimal Wear)@0.88@0.836
Sawed-Off | Apocalypto (Well-Worn)@0.40@0.38
Sawed-Off | Bamboo Shadow (Battle-Scarred)@2.23@2.1185
Sawed-Off | Bamboo Shadow (Factory New)@3.14@2.983
Sawed-Off | Bamboo Shadow (Field-Tested)@2.45@2.3275
Sawed-Off | Bamboo Shadow (Minimal Wear)@2.70@2.565
Sawed-Off | Black Sand (Battle-Scarred)@0.07@0.0665
Sawed-Off | Black Sand (Factory New)@0.20@0.19
Sawed-Off | Black Sand (Field-Tested)@0.07@0.0665
Sawed-Off | Black Sand (Minimal Wear)@0.08@0.076
Sawed-Off | Black Sand (Well-Worn)@0.07@0.0665
Sawed-Off | Brake Light (Factory New)@1.04@0.988
Sawed-Off | Brake Light (Minimal Wear)@2.40@2.28
Sawed-Off | Clay Ambush (Battle-Scarred)@0.26@0.247
Sawed-Off | Clay Ambush (Factory New)@0.25@0.2375
Sawed-Off | Clay Ambush (Field-Tested)@0.12@0.11399999999999999
Sawed-Off | Clay Ambush (Minimal Wear)@0.17@0.1615
Sawed-Off | Clay Ambush (Well-Worn)@0.19@0.1805
Sawed-Off | Copper (Minimal Wear)@316.03@300.22849999999994
Sawed-Off | Devourer (Battle-Scarred)@2.96@2.812
Sawed-Off | Devourer (Factory New)@13.19@12.530499999999998
Sawed-Off | Devourer (Field-Tested)@5.42@5.149
Sawed-Off | Devourer (Minimal Wear)@7.85@7.4575
Sawed-Off | Devourer (Well-Worn)@4.20@3.9899999999999998
Sawed-Off | First Class (Field-Tested)@51.99@49.3905
Sawed-Off | Forest DDPAT (Battle-Scarred)@0.02@0.019
Sawed-Off | Forest DDPAT (Factory New)@0.20@0.19
Sawed-Off | Forest DDPAT (Field-Tested)@0.01@0.0095
Sawed-Off | Forest DDPAT (Minimal Wear)@0.02@0.019
Sawed-Off | Forest DDPAT (Well-Worn)@0.02@0.019
Sawed-Off | Fubar (Battle-Scarred)@0.07@0.0665
Sawed-Off | Fubar (Well-Worn)@0.12@0.11399999999999999
Sawed-Off | Full Stop (Battle-Scarred)@0.45@0.4275
Sawed-Off | Full Stop (Factory New)@0.93@0.8835
Sawed-Off | Full Stop (Field-Tested)@0.43@0.4085
Sawed-Off | Full Stop (Minimal Wear)@0.49@0.46549999999999997
Sawed-Off | Full Stop (Well-Worn)@0.43@0.4085
Sawed-Off | Highwayman (Battle-Scarred)@1.64@1.5579999999999998
Sawed-Off | Highwayman (Factory New)@2.69@2.5555
Sawed-Off | Highwayman (Field-Tested)@3.05@2.8974999999999995
Sawed-Off | Irradiated Alert (Field-Tested)@1.22@1.159
Sawed-Off | Irradiated Alert (Minimal Wear)@1.97@1.8715
Sawed-Off | Jungle Thicket (Battle-Scarred)@3.10@2.945
Sawed-Off | Jungle Thicket (Factory New)@1.97@1.8715
Sawed-Off | Jungle Thicket (Field-Tested)@1.74@1.653
Sawed-Off | Jungle Thicket (Minimal Wear)@2.04@1.938
Sawed-Off | Jungle Thicket (Well-Worn)@2.35@2.2325
Sawed-Off | Kiss♥Love (Battle-Scarred)@3.67@3.4865
Sawed-Off | Kiss♥Love (Factory New)@16.00@15.2
Sawed-Off | Kiss♥Love (Field-Tested)@4.29@4.0755
Sawed-Off | Kiss♥Love (Minimal Wear)@6.80@6.46
Sawed-Off | Kiss♥Love (Well-Worn)@4.41@4.1895
Sawed-Off | Limelight (Battle-Scarred)@0.41@0.38949999999999996
Sawed-Off | Limelight (Factory New)@2.03@1.9284999999999997
Sawed-Off | Limelight (Field-Tested)@0.40@0.38
Sawed-Off | Limelight (Minimal Wear)@0.69@0.6555
Sawed-Off | Limelight (Well-Worn)@0.38@0.361
Sawed-Off | Morris (Battle-Scarred)@0.16@0.152
Sawed-Off | Morris (Factory New)@0.43@0.4085
Sawed-Off | Morris (Field-Tested)@0.09@0.08549999999999999
Sawed-Off | Morris (Minimal Wear)@0.14@0.133
Sawed-Off | Morris (Well-Worn)@0.08@0.076
Sawed-Off | Orange DDPAT (Field-Tested)@15.05@14.2975
Sawed-Off | Orange DDPAT (Well-Worn)@15.00@14.25
Sawed-Off | Origami (Battle-Scarred)@0.15@0.1425
Sawed-Off | Origami (Factory New)@0.33@0.3135
Sawed-Off | Origami (Field-Tested)@0.13@0.1235
Sawed-Off | Origami (Minimal Wear)@0.16@0.152
Sawed-Off | Parched (Factory New)@0.32@0.304
Sawed-Off | Parched (Field-Tested)@0.26@0.247
Sawed-Off | Parched (Minimal Wear)@0.28@0.266
Sawed-Off | Parched (Well-Worn)@0.35@0.33249999999999996
Sawed-Off | Rust Coat (Battle-Scarred)@10.07@9.5665
Sawed-Off | Rust Coat (Field-Tested)@9.58@9.100999999999999
Sawed-Off | Rust Coat (Minimal Wear)@9.98@9.481
Sawed-Off | Sage Spray (Field-Tested)@0.18@0.17099999999999999
Sawed-Off | Sage Spray (Minimal Wear)@0.45@0.4275
Sawed-Off | Sage Spray (Well-Worn)@0.27@0.2565
Sawed-Off | Serenity (Battle-Scarred)@1.33@1.2635
Sawed-Off | Serenity (Factory New)@2.23@2.1185
Sawed-Off | Serenity (Field-Tested)@1.05@0.9974999999999999
Sawed-Off | Serenity (Minimal Wear)@1.90@1.805
Sawed-Off | Serenity (Well-Worn)@1.14@1.083
Sawed-Off | Snake Camo (Battle-Scarred)@0.06@0.056999999999999995
Sawed-Off | Snake Camo (Factory New)@0.51@0.4845
Sawed-Off | Snake Camo (Field-Tested)@0.08@0.076
Sawed-Off | Snake Camo (Minimal Wear)@0.13@0.1235
Sawed-Off | Snake Camo (Well-Worn)@0.07@0.0665
Sawed-Off | Spirit Board (Battle-Scarred)@0.06@0.056999999999999995
Sawed-Off | Spirit Board (Factory New)@0.20@0.19
Sawed-Off | Spirit Board (Field-Tested)@0.08@0.076
Sawed-Off | Spirit Board (Minimal Wear)@0.08@0.076
Sawed-Off | Spirit Board (Well-Worn)@0.07@0.0665
Sawed-Off | The Kraken (Field-Tested)@5.05@4.797499999999999
Sawed-Off | The Kraken (Minimal Wear)@5.53@5.2535
Sawed-Off | Wasteland Princess (Battle-Scarred)@1.64@1.5579999999999998
Sawed-Off | Wasteland Princess (Factory New)@6.86@6.517
Sawed-Off | Wasteland Princess (Field-Tested)@1.86@1.767
Sawed-Off | Wasteland Princess (Minimal Wear)@3.79@3.6005
Sawed-Off | Wasteland Princess (Well-Worn)@4.03@3.8285
Sawed-Off | Yorick (Factory New)@0.39@0.3705
Sawed-Off | Yorick (Field-Tested)@0.09@0.08549999999999999
Sawed-Off | Yorick (Minimal Wear)@0.24@0.22799999999999998
Sawed-Off | Yorick (Well-Worn)@0.09@0.08549999999999999
Sawed-Off | Zander (Battle-Scarred)@0.10@0.095
Sawed-Off | Zander (Factory New)@0.67@0.6365
Sawed-Off | Zander (Field-Tested)@0.13@0.1235
Sawed-Off | Zander (Minimal Wear)@0.18@0.17099999999999999
Sawed-Off | Zander (Well-Worn)@0.12@0.11399999999999999
SCAR-20 | Army Sheen (Factory New)@2.15@2.0425
SCAR-20 | Army Sheen (Field-Tested)@1.03@0.9784999999999999
SCAR-20 | Army Sheen (Minimal Wear)@1.07@1.0165
SCAR-20 | Assault (Battle-Scarred)@0.12@0.11399999999999999
SCAR-20 | Assault (Factory New)@0.26@0.247
SCAR-20 | Assault (Field-Tested)@0.13@0.1235
SCAR-20 | Assault (Minimal Wear)@0.12@0.11399999999999999
SCAR-20 | Assault (Well-Worn)@0.13@0.1235
SCAR-20 | Bloodsport (Factory New)@7.52@7.143999999999999
SCAR-20 | Bloodsport (Field-Tested)@3.10@2.945
SCAR-20 | Bloodsport (Minimal Wear)@3.83@3.6385
SCAR-20 | Bloodsport (Well-Worn)@3.07@2.9164999999999996
SCAR-20 | Blueprint (Battle-Scarred)@0.16@0.152
SCAR-20 | Blueprint (Factory New)@0.38@0.361
SCAR-20 | Blueprint (Field-Tested)@0.11@0.1045
SCAR-20 | Blueprint (Minimal Wear)@0.16@0.152
SCAR-20 | Blueprint (Well-Worn)@0.23@0.2185
SCAR-20 | Brass (Battle-Scarred)@156.99@149.1405
SCAR-20 | Carbon Fiber (Factory New)@0.24@0.22799999999999998
SCAR-20 | Carbon Fiber (Minimal Wear)@0.21@0.19949999999999998
SCAR-20 | Cardiac (Battle-Scarred)@2.99@2.8405
SCAR-20 | Cardiac (Factory New)@14.83@14.0885
SCAR-20 | Cardiac (Field-Tested)@3.80@3.61
SCAR-20 | Cardiac (Minimal Wear)@6.14@5.832999999999999
SCAR-20 | Cardiac (Well-Worn)@3.06@2.907
SCAR-20 | Contractor (Battle-Scarred)@0.02@0.019
SCAR-20 | Contractor (Factory New)@0.17@0.1615
SCAR-20 | Contractor (Field-Tested)@0.01@0.0095
SCAR-20 | Contractor (Minimal Wear)@0.03@0.028499999999999998
SCAR-20 | Contractor (Well-Worn)@0.02@0.019
SCAR-20 | Crimson Web (Battle-Scarred)@3.09@2.9354999999999998
SCAR-20 | Crimson Web (Factory New)@15.32@14.554
SCAR-20 | Crimson Web (Field-Tested)@3.34@3.1729999999999996
SCAR-20 | Crimson Web (Minimal Wear)@4.00@3.8
SCAR-20 | Crimson Web (Well-Worn)@3.00@2.8499999999999996
SCAR-20 | Cyrex (Factory New)@60.66@57.626999999999995
SCAR-20 | Cyrex (Field-Tested)@42.21@40.0995
SCAR-20 | Cyrex (Minimal Wear)@53.30@50.635
SCAR-20 | Cyrex (Well-Worn)@61.78@58.690999999999995
SCAR-20 | Emerald (Factory New)@55.43@52.6585
SCAR-20 | Enforcer (Battle-Scarred)@0.35@0.33249999999999996
SCAR-20 | Enforcer (Factory New)@1.90@1.805
SCAR-20 | Enforcer (Field-Tested)@0.35@0.33249999999999996
SCAR-20 | Enforcer (Minimal Wear)@0.64@0.608
SCAR-20 | Enforcer (Well-Worn)@0.31@0.2945
SCAR-20 | Fragments (Battle-Scarred)@0.12@0.11399999999999999
SCAR-20 | Fragments (Factory New)@0.29@0.27549999999999997
SCAR-20 | Fragments (Field-Tested)@0.08@0.076
SCAR-20 | Fragments (Well-Worn)@0.20@0.19
SCAR-20 | Green Marine (Factory New)@0.51@0.4845
SCAR-20 | Green Marine (Field-Tested)@0.11@0.1045
SCAR-20 | Green Marine (Minimal Wear)@0.24@0.22799999999999998
SCAR-20 | Green Marine (Well-Worn)@0.23@0.2185
SCAR-20 | Grotto (Battle-Scarred)@0.31@0.2945
SCAR-20 | Grotto (Factory New)@0.31@0.2945
SCAR-20 | Grotto (Field-Tested)@0.14@0.133
SCAR-20 | Grotto (Minimal Wear)@0.19@0.1805
SCAR-20 | Grotto (Well-Worn)@0.23@0.2185
SCAR-20 | Jungle Slipstream (Factory New)@0.29@0.27549999999999997
SCAR-20 | Jungle Slipstream (Field-Tested)@0.16@0.152
SCAR-20 | Jungle Slipstream (Minimal Wear)@0.19@0.1805
SCAR-20 | Jungle Slipstream (Well-Worn)@0.11@0.1045
SCAR-20 | Magna Carta (Factory New)@15.47@14.6965
SCAR-20 | Magna Carta (Field-Tested)@14.30@13.585
SCAR-20 | Magna Carta (Minimal Wear)@14.50@13.774999999999999
SCAR-20 | Magna Carta (Well-Worn)@23.48@22.306
SCAR-20 | Outbreak (Battle-Scarred)@0.13@0.1235
SCAR-20 | Outbreak (Factory New)@0.26@0.247
SCAR-20 | Outbreak (Field-Tested)@0.20@0.19
SCAR-20 | Outbreak (Minimal Wear)@0.31@0.2945
SCAR-20 | Outbreak (Well-Worn)@0.10@0.095
SCAR-20 | Palm (Field-Tested)@21.50@20.425
SCAR-20 | Poultrygeist (Battle-Scarred)@0.07@0.0665
SCAR-20 | Poultrygeist (Factory New)@0.16@0.152
SCAR-20 | Poultrygeist (Field-Tested)@0.07@0.0665
SCAR-20 | Poultrygeist (Minimal Wear)@0.09@0.08549999999999999
SCAR-20 | Poultrygeist (Well-Worn)@0.07@0.0665
SCAR-20 | Powercore (Battle-Scarred)@0.33@0.3135
SCAR-20 | Powercore (Factory New)@1.53@1.4535
SCAR-20 | Powercore (Field-Tested)@0.32@0.304
SCAR-20 | Powercore (Minimal Wear)@0.61@0.5795
SCAR-20 | Powercore (Well-Worn)@0.32@0.304
SCAR-20 | Sand Mesh (Battle-Scarred)@0.02@0.019
SCAR-20 | Sand Mesh (Factory New)@0.11@0.1045
SCAR-20 | Sand Mesh (Field-Tested)@0.01@0.0095
SCAR-20 | Sand Mesh (Minimal Wear)@0.03@0.028499999999999998
SCAR-20 | Sand Mesh (Well-Worn)@0.03@0.028499999999999998
SCAR-20 | Splash Jam (Battle-Scarred)@12.06@11.457
SCAR-20 | Splash Jam (Field-Tested)@15.22@14.459
SCAR-20 | Splash Jam (Minimal Wear)@73.26@69.59700000000001
SCAR-20 | Splash Jam (Well-Worn)@9.30@8.835
SCAR-20 | Stone Mosaico (Battle-Scarred)@0.94@0.8929999999999999
SCAR-20 | Stone Mosaico (Factory New)@3.60@3.42
SCAR-20 | Stone Mosaico (Field-Tested)@0.91@0.8644999999999999
SCAR-20 | Stone Mosaico (Minimal Wear)@1.01@0.9594999999999999
SCAR-20 | Stone Mosaico (Well-Worn)@0.96@0.9119999999999999
SCAR-20 | Storm (Battle-Scarred)@2.65@2.5174999999999996
SCAR-20 | Storm (Field-Tested)@1.43@1.3584999999999998
SCAR-20 | Storm (Minimal Wear)@2.28@2.166
SCAR-20 | Storm (Well-Worn)@1.67@1.5864999999999998
SCAR-20 | Torn (Factory New)@1.17@1.1115
SCAR-20 | Torn (Field-Tested)@1.24@1.178
SCAR-20 | Torn (Minimal Wear)@1.25@1.1875
Seal Team 6 Soldier | NSWC SEAL@2.91@2.7645
Sergeant Bombson | SWAT@3.39@3.2205
SG 553 | Aerial (Battle-Scarred)@0.14@0.133
SG 553 | Aerial (Factory New)@0.15@0.1425
SG 553 | Aerial (Field-Tested)@0.14@0.133
SG 553 | Aerial (Minimal Wear)@0.15@0.1425
SG 553 | Aerial (Well-Worn)@0.20@0.19
SG 553 | Aloha (Battle-Scarred)@0.10@0.095
SG 553 | Aloha (Factory New)@0.18@0.17099999999999999
SG 553 | Aloha (Field-Tested)@0.09@0.08549999999999999
SG 553 | Aloha (Minimal Wear)@0.11@0.1045
SG 553 | Aloha (Well-Worn)@0.12@0.11399999999999999
SG 553 | Anodized Navy (Factory New)@0.84@0.7979999999999999
SG 553 | Anodized Navy (Minimal Wear)@1.24@1.178
SG 553 | Army Sheen (Factory New)@0.05@0.0475
SG 553 | Army Sheen (Field-Tested)@0.02@0.019
SG 553 | Army Sheen (Minimal Wear)@0.02@0.019
SG 553 | Atlas (Battle-Scarred)@0.15@0.1425
SG 553 | Atlas (Factory New)@0.24@0.22799999999999998
SG 553 | Atlas (Field-Tested)@0.13@0.1235
SG 553 | Atlas (Minimal Wear)@0.14@0.133
SG 553 | Atlas (Well-Worn)@0.13@0.1235
SG 553 | Barricade (Battle-Scarred)@2.30@2.1849999999999996
SG 553 | Barricade (Factory New)@2.85@2.7075
SG 553 | Barricade (Field-Tested)@2.29@2.1755
SG 553 | Barricade (Minimal Wear)@2.33@2.2135
SG 553 | Barricade (Well-Worn)@3.49@3.3155
SG 553 | Bleached (Battle-Scarred)@0.36@0.34199999999999997
SG 553 | Bleached (Factory New)@0.35@0.33249999999999996
SG 553 | Bleached (Field-Tested)@0.27@0.2565
SG 553 | Bleached (Minimal Wear)@0.28@0.266
SG 553 | Bleached (Well-Worn)@0.29@0.27549999999999997
SG 553 | Bulldozer (Factory New)@157.06@149.207
SG 553 | Bulldozer (Minimal Wear)@242.69@230.5555
SG 553 | Candy Apple (Battle-Scarred)@5.66@5.377
SG 553 | Candy Apple (Factory New)@5.80@5.51
SG 553 | Candy Apple (Field-Tested)@4.86@4.617
SG 553 | Candy Apple (Minimal Wear)@5.26@4.997
SG 553 | Candy Apple (Well-Worn)@6.11@5.8045
SG 553 | Colony IV (Battle-Scarred)@6.35@6.0325
SG 553 | Colony IV (Factory New)@50.78@48.241
SG 553 | Colony IV (Field-Tested)@7.74@7.353
SG 553 | Colony IV (Minimal Wear)@16.23@15.4185
SG 553 | Colony IV (Well-Worn)@7.89@7.495499999999999
SG 553 | Cyberforce (Factory New)@0.44@0.418
SG 553 | Cyberforce (Field-Tested)@1.50@1.4249999999999998
SG 553 | Cyberforce (Minimal Wear)@0.18@0.17099999999999999
SG 553 | Cyberforce (Well-Worn)@0.34@0.323
SG 553 | Cyrex (Battle-Scarred)@2.90@2.755
SG 553 | Cyrex (Factory New)@27.47@26.0965
SG 553 | Cyrex (Field-Tested)@5.23@4.968500000000001
SG 553 | Cyrex (Minimal Wear)@6.79@6.4505
SG 553 | Cyrex (Well-Worn)@3.67@3.4865
SG 553 | Damascus Steel (Battle-Scarred)@0.73@0.6935
SG 553 | Damascus Steel (Factory New)@2.02@1.9189999999999998
SG 553 | Damascus Steel (Field-Tested)@0.82@0.7789999999999999
SG 553 | Damascus Steel (Minimal Wear)@1.27@1.2065
SG 553 | Damascus Steel (Well-Worn)@0.75@0.7124999999999999
SG 553 | Danger Close (Battle-Scarred)@0.09@0.08549999999999999
SG 553 | Danger Close (Factory New)@0.26@0.247
SG 553 | Danger Close (Field-Tested)@0.08@0.076
SG 553 | Danger Close (Minimal Wear)@0.08@0.076
SG 553 | Danger Close (Well-Worn)@0.11@0.1045
SG 553 | Darkwing (Battle-Scarred)@0.33@0.3135
SG 553 | Darkwing (Factory New)@1.65@1.5675
SG 553 | Darkwing (Field-Tested)@0.36@0.34199999999999997
SG 553 | Darkwing (Minimal Wear)@0.69@0.6555
SG 553 | Darkwing (Well-Worn)@0.31@0.2945
SG 553 | Desert Blossom (Field-Tested)@11.22@10.659
SG 553 | Desert Blossom (Minimal Wear)@12.21@11.5995
SG 553 | Dragon Tech (Battle-Scarred)@0.75@0.7124999999999999
SG 553 | Dragon Tech (Factory New)@2.18@2.071
SG 553 | Dragon Tech (Field-Tested)@0.57@0.5415
