name@price@price_after_sell
'Blueberries' Buckshot | NSWC SEAL@3.03@2.8785
StatTrak™ G3SG1 | Ventilator (Factory New)@0.54@0.513
StatTrak™ G3SG1 | Ventilator (Minimal Wear)@0.21@0.19949999999999998
StatTrak™ Galil AR | Akoben (Factory New)@1.09@1.0355
StatTrak™ Galil AR | Akoben (Field-Tested)@0.31@0.2945
StatTrak™ Galil AR | Akoben (Minimal Wear)@0.56@0.532
StatTrak™ Galil AR | Black Sand (Factory New)@6.87@6.5264999999999995
StatTrak™ Galil AR | Black Sand (Field-Tested)@0.19@0.1805
StatTrak™ Galil AR | Black Sand (Minimal Wear)@0.4@0.38
StatTrak™ Galil AR | Blue Titanium (Factory New)@4.27@4.0565
StatTrak™ Galil AR | Chromatic Aberration (Field-Tested)@2.68@2.546
StatTrak™ Galil AR | Chromatic Aberration (Well-Worn)@1.83@1.7385
StatTrak™ Galil AR | Connexion (Battle-Scarred)@0.42@0.39899999999999997
StatTrak™ Galil AR | Connexion (Field-Tested)@0.51@0.4845
StatTrak™ Galil AR | Connexion (Minimal Wear)@1.12@1.064
StatTrak™ Galil AR | Connexion (Well-Worn)@0.46@0.437
StatTrak™ Galil AR | Crimson Tsunami (Factory New)@4.03@3.8285
StatTrak™ Galil AR | Crimson Tsunami (Field-Tested)@1.57@1.4915
StatTrak™ Galil AR | Crimson Tsunami (Minimal Wear)@2.26@2.147
StatTrak™ Galil AR | Destroyer (Factory New)@0.77@0.7314999999999999
StatTrak™ Galil AR | Destroyer (Minimal Wear)@0.29@0.27549999999999997
StatTrak™ Galil AR | Eco (Well-Worn)@3.35@3.1825
StatTrak™ Galil AR | Firefight (Battle-Scarred)@0.36@0.34199999999999997
StatTrak™ Galil AR | Firefight (Field-Tested)@0.48@0.45599999999999996
StatTrak™ Galil AR | Firefight (Minimal Wear)@1.07@1.0165
StatTrak™ Galil AR | Firefight (Well-Worn)@0.53@0.5035
StatTrak™ Galil AR | Kami (Factory New)@2.66@2.527
StatTrak™ Galil AR | Kami (Field-Tested)@1.32@1.254
StatTrak™ Galil AR | Kami (Minimal Wear)@2.34@2.223
StatTrak™ Galil AR | Rocket Pop (Battle-Scarred)@0.37@0.3515
StatTrak™ Galil AR | Rocket Pop (Field-Tested)@0.88@0.836
StatTrak™ Galil AR | Rocket Pop (Minimal Wear)@2.45@2.3275
StatTrak™ Galil AR | Rocket Pop (Well-Worn)@0.47@0.44649999999999995
StatTrak™ Galil AR | Sandstorm (Field-Tested)@1.19@1.1304999999999998
StatTrak™ Galil AR | Signal (Battle-Scarred)@0.74@0.703
StatTrak™ Galil AR | Signal (Factory New)@2.05@1.9474999999999998
StatTrak™ Galil AR | Signal (Field-Tested)@0.68@0.646
StatTrak™ Galil AR | Signal (Minimal Wear)@1.15@1.0924999999999998
StatTrak™ Galil AR | Signal (Well-Worn)@0.96@0.9119999999999999
StatTrak™ Galil AR | Stone Cold (Field-Tested)@1.83@1.7385
StatTrak™ Galil AR | Stone Cold (Minimal Wear)@4.34@4.122999999999999
StatTrak™ Galil AR | Vandal (Battle-Scarred)@0.21@0.19949999999999998
StatTrak™ Galil AR | Vandal (Field-Tested)@0.27@0.2565
StatTrak™ Galil AR | Vandal (Minimal Wear)@0.57@0.5415
StatTrak™ Galil AR | Vandal (Well-Worn)@0.25@0.2375
StatTrak™ Glock-18 | Blue Fissure (Field-Tested)@2.33@2.2135
StatTrak™ Glock-18 | Bunsen Burner (Field-Tested)@0.42@0.39899999999999997
StatTrak™ Glock-18 | Bunsen Burner (Minimal Wear)@1.14@1.083
StatTrak™ Glock-18 | Bunsen Burner (Well-Worn)@1.66@1.577
StatTrak™ Glock-18 | Catacombs (Battle-Scarred)@1.14@1.083
StatTrak™ Glock-18 | Catacombs (Factory New)@1.35@1.2825
StatTrak™ Glock-18 | Catacombs (Field-Tested)@0.43@0.4085
StatTrak™ Glock-18 | Catacombs (Minimal Wear)@0.91@0.8644999999999999
StatTrak™ Glock-18 | Catacombs (Well-Worn)@1.28@1.216
StatTrak™ Glock-18 | Clear Polymer (Battle-Scarred)@0.17@0.1615
StatTrak™ Glock-18 | Clear Polymer (Field-Tested)@0.24@0.22799999999999998
StatTrak™ Glock-18 | Clear Polymer (Minimal Wear)@0.4@0.38
StatTrak™ Glock-18 | Clear Polymer (Well-Worn)@0.19@0.1805
StatTrak™ Glock-18 | Grinder (Factory New)@5.42@5.149
StatTrak™ Glock-18 | Grinder (Field-Tested)@3.47@3.2965
StatTrak™ Glock-18 | Grinder (Minimal Wear)@3.49@3.3155
StatTrak™ Glock-18 | Ironwork (Battle-Scarred)@0.22@0.209
StatTrak™ Glock-18 | Ironwork (Field-Tested)@0.28@0.266
StatTrak™ Glock-18 | Ironwork (Minimal Wear)@0.69@0.6555
StatTrak™ Glock-18 | Ironwork (Well-Worn)@0.24@0.22799999999999998
StatTrak™ Glock-18 | Moonrise (Battle-Scarred)@0.48@0.45599999999999996
StatTrak™ Glock-18 | Moonrise (Factory New)@2.68@2.546
StatTrak™ Glock-18 | Moonrise (Field-Tested)@0.48@0.45599999999999996
StatTrak™ Glock-18 | Moonrise (Minimal Wear)@1.18@1.121
StatTrak™ Glock-18 | Moonrise (Well-Worn)@1.1@1.045
StatTrak™ Glock-18 | Off World (Battle-Scarred)@0.19@0.1805
StatTrak™ Glock-18 | Off World (Factory New)@2.7@2.565
StatTrak™ Glock-18 | Off World (Field-Tested)@0.18@0.17099999999999999
StatTrak™ Glock-18 | Off World (Minimal Wear)@0.39@0.3705
StatTrak™ Glock-18 | Off World (Well-Worn)@0.32@0.304
StatTrak™ Glock-18 | Oxide Blaze (Battle-Scarred)@0.7@0.6649999999999999
StatTrak™ Glock-18 | Oxide Blaze (Factory New)@1.01@0.9594999999999999
StatTrak™ Glock-18 | Oxide Blaze (Field-Tested)@0.21@0.19949999999999998
StatTrak™ Glock-18 | Oxide Blaze (Minimal Wear)@0.24@0.22799999999999998
StatTrak™ Glock-18 | Oxide Blaze (Well-Worn)@0.17@0.1615
StatTrak™ Glock-18 | Royal Legion (Factory New)@48.87@46.4265
StatTrak™ Glock-18 | Royal Legion (Field-Tested)@2.26@2.147
StatTrak™ Glock-18 | Royal Legion (Well-Worn)@2.47@2.3465000000000003
StatTrak™ Glock-18 | Sacrifice (Battle-Scarred)@0.31@0.2945
StatTrak™ Glock-18 | Sacrifice (Field-Tested)@0.43@0.4085
StatTrak™ Glock-18 | Sacrifice (Minimal Wear)@0.87@0.8265
StatTrak™ Glock-18 | Sacrifice (Well-Worn)@0.27@0.2565
StatTrak™ Glock-18 | Umbral Rabbit (Field-Tested)@1.2@1.14
StatTrak™ Glock-18 | Umbral Rabbit (Minimal Wear)@3.26@3.0969999999999995
StatTrak™ Glock-18 | Vogue (Battle-Scarred)@4.1@3.8949999999999996
StatTrak™ Glock-18 | Vogue (Factory New)@21.91@20.8145
StatTrak™ Glock-18 | Warhawk (Battle-Scarred)@0.16@0.152
StatTrak™ Glock-18 | Warhawk (Factory New)@14.87@14.126499999999998
StatTrak™ Glock-18 | Warhawk (Field-Tested)@0.2@0.19
StatTrak™ Glock-18 | Warhawk (Minimal Wear)@0.41@0.38949999999999996
StatTrak™ Glock-18 | Warhawk (Well-Worn)@0.17@0.1615
StatTrak™ Glock-18 | Water Elemental (Battle-Scarred)@7.39@7.020499999999999
StatTrak™ Glock-18 | Weasel (Battle-Scarred)@0.98@0.9309999999999999
StatTrak™ Glock-18 | Weasel (Field-Tested)@1.03@0.9784999999999999
StatTrak™ Glock-18 | Weasel (Minimal Wear)@2.4@2.28
StatTrak™ Glock-18 | Weasel (Well-Worn)@0.66@0.627
StatTrak™ Glock-18 | Winterized (Factory New)@2.07@1.9664999999999997
StatTrak™ Glock-18 | Winterized (Field-Tested)@0.19@0.1805
StatTrak™ Glock-18 | Winterized (Minimal Wear)@0.33@0.3135
StatTrak™ Glock-18 | Winterized (Well-Worn)@0.24@0.22799999999999998
StatTrak™ Glock-18 | Wraiths (Battle-Scarred)@0.43@0.4085
StatTrak™ Glock-18 | Wraiths (Factory New)@3.21@3.0494999999999997
StatTrak™ Glock-18 | Wraiths (Field-Tested)@0.29@0.27549999999999997
StatTrak™ Glock-18 | Wraiths (Minimal Wear)@0.83@0.7885
StatTrak™ Glock-18 | Wraiths (Well-Worn)@1.6@1.52
StatTrak™ M249 | Aztec (Field-Tested)@0.87@0.8265
StatTrak™ M249 | Downtown (Field-Tested)@0.88@0.836
StatTrak™ M249 | Downtown (Minimal Wear)@2.1@1.9949999999999999
StatTrak™ M249 | Emerald Poison Dart (Field-Tested)@1.63@1.5484999999999998
StatTrak™ M249 | Emerald Poison Dart (Minimal Wear)@1.92@1.8239999999999998
StatTrak™ M249 | Magma (Field-Tested)@1.28@1.216
StatTrak™ M249 | O.S.I.P.R. (Battle-Scarred)@0.31@0.2945
StatTrak™ M249 | O.S.I.P.R. (Factory New)@0.9@0.855
StatTrak™ M249 | O.S.I.P.R. (Field-Tested)@0.25@0.2375
StatTrak™ M249 | O.S.I.P.R. (Minimal Wear)@0.37@0.3515
StatTrak™ M249 | Spectre (Factory New)@0.59@0.5605
StatTrak™ M249 | Spectre (Minimal Wear)@0.27@0.2565
StatTrak™ M249 | System Lock (Minimal Wear)@0.69@0.6555
StatTrak™ M4A1-S | Atomic Alloy (Factory New)@130.74@124.203
StatTrak™ M4A1-S | Decimator (Field-Tested)@16.87@16.0265
StatTrak™ M4A1-S | Emphorosaur-S (Battle-Scarred)@2.39@2.2705
StatTrak™ M4A1-S | Emphorosaur-S (Field-Tested)@2.55@2.4225
StatTrak™ M4A1-S | Flashback (Battle-Scarred)@2.24@2.128
StatTrak™ M4A1-S | Flashback (Field-Tested)@2.2@2.09
StatTrak™ M4A1-S | Flashback (Minimal Wear)@3.87@3.6765
StatTrak™ M4A1-S | Flashback (Well-Worn)@2.08@1.976
StatTrak™ M4A1-S | Guardian (Factory New)@73.62@69.93900000000001
StatTrak™ M4A1-S | Leaded Glass (Field-Tested)@7.43@7.0584999999999996
StatTrak™ M4A1-S | Night Terror (Field-Tested)@1.8@1.71
StatTrak™ M4A1-S | Night Terror (Minimal Wear)@2.5@2.375
StatTrak™ M4A1-S | Night Terror (Well-Worn)@3.33@3.1635
StatTrak™ M4A4 | Evil Daimyo (Field-Tested)@2.46@2.3369999999999997
StatTrak™ M4A4 | Evil Daimyo (Well-Worn)@3.5@3.3249999999999997
StatTrak™ M4A4 | Faded Zebra (Field-Tested)@2.22@2.109
StatTrak™ M4A4 | Faded Zebra (Minimal Wear)@3.93@3.7335
StatTrak™ M4A4 | Griffin (Factory New)@13.82@13.129
StatTrak™ M4A4 | Griffin (Field-Tested)@2.87@2.7265
StatTrak™ M4A4 | In Living Color (Field-Tested)@9.06@8.607
StatTrak™ M4A4 | Magnesium (Battle-Scarred)@0.17@0.1615
StatTrak™ M4A4 | Magnesium (Field-Tested)@0.29@0.27549999999999997
StatTrak™ M4A4 | Magnesium (Minimal Wear)@0.82@0.7789999999999999
StatTrak™ M4A4 | Magnesium (Well-Worn)@0.18@0.17099999999999999
StatTrak™ M4A4 | Neo-Noir (Factory New)@80.78@76.741
StatTrak™ M4A4 | Neo-Noir (Field-Tested)@9.48@9.006
StatTrak™ M4A4 | Poly Mag (Battle-Scarred)@0.25@0.2375
StatTrak™ M4A4 | Poly Mag (Factory New)@2.23@2.1185
StatTrak™ M4A4 | Poly Mag (Field-Tested)@0.21@0.19949999999999998
StatTrak™ M4A4 | Poly Mag (Minimal Wear)@0.45@0.4275
StatTrak™ M4A4 | Poly Mag (Well-Worn)@0.16@0.152
StatTrak™ M4A4 | Royal Paladin (Field-Tested)@45.87@43.576499999999996
StatTrak™ M4A4 | Spider Lily (Battle-Scarred)@2.21@2.0995
StatTrak™ M4A4 | Spider Lily (Field-Tested)@3.65@3.4675
StatTrak™ M4A4 | Tooth Fairy (Factory New)@15.66@14.876999999999999
StatTrak™ M4A4 | Tooth Fairy (Minimal Wear)@7.79@7.4005
StatTrak™ MAC-10 | Allure (Battle-Scarred)@0.41@0.38949999999999996
StatTrak™ MAC-10 | Allure (Factory New)@2.89@2.7455
StatTrak™ MAC-10 | Allure (Field-Tested)@0.52@0.494
StatTrak™ MAC-10 | Allure (Minimal Wear)@1.27@1.2065
StatTrak™ MAC-10 | Allure (Well-Worn)@0.46@0.437
StatTrak™ MAC-10 | Button Masher (Battle-Scarred)@0.35@0.33249999999999996
StatTrak™ MAC-10 | Button Masher (Field-Tested)@0.3@0.285
StatTrak™ MAC-10 | Button Masher (Minimal Wear)@0.82@0.7789999999999999
StatTrak™ MAC-10 | Button Masher (Well-Worn)@0.29@0.27549999999999997
StatTrak™ MAC-10 | Carnivore (Minimal Wear)@0.3@0.285
StatTrak™ MAC-10 | Classic Crate (Field-Tested)@0.15@0.1425
StatTrak™ MAC-10 | Classic Crate (Minimal Wear)@0.2@0.19
StatTrak™ MAC-10 | Disco Tech (Battle-Scarred)@2.33@2.2135
StatTrak™ MAC-10 | Disco Tech (Field-Tested)@4.34@4.122999999999999
StatTrak™ MAC-10 | Disco Tech (Well-Worn)@2.98@2.831
StatTrak™ MAC-10 | Ensnared (Minimal Wear)@0.25@0.2375
StatTrak™ MAC-10 | Heat (Field-Tested)@2.66@2.527
StatTrak™ MAC-10 | Heat (Well-Worn)@2.09@1.9854999999999998
StatTrak™ MAC-10 | Lapis Gator (Field-Tested)@0.42@0.39899999999999997
StatTrak™ MAC-10 | Lapis Gator (Minimal Wear)@0.77@0.7314999999999999
StatTrak™ MAC-10 | Last Dive (Field-Tested)@1.63@1.5484999999999998
StatTrak™ MAC-10 | Monkeyflage (Minimal Wear)@0.26@0.247
StatTrak™ MAC-10 | Neon Rider (Minimal Wear)@16.47@15.646499999999998
StatTrak™ MAC-10 | Oceanic (Factory New)@0.5@0.475
StatTrak™ MAC-10 | Oceanic (Minimal Wear)@0.25@0.2375
StatTrak™ MAC-10 | Pipe Down (Battle-Scarred)@0.47@0.44649999999999995
StatTrak™ MAC-10 | Pipe Down (Field-Tested)@0.56@0.532
StatTrak™ MAC-10 | Pipe Down (Minimal Wear)@1.2@1.14
StatTrak™ MAC-10 | Pipe Down (Well-Worn)@0.59@0.5605
StatTrak™ MAC-10 | Rangeen (Factory New)@1.05@0.9974999999999999
StatTrak™ MAC-10 | Rangeen (Field-Tested)@0.32@0.304
StatTrak™ MAC-10 | Rangeen (Minimal Wear)@0.52@0.494
StatTrak™ MAC-10 | Sakkaku (Battle-Scarred)@1.22@1.159
StatTrak™ MAC-10 | Sakkaku (Field-Tested)@2.9@2.755
StatTrak™ MAC-10 | Stalker (Well-Worn)@23.47@22.296499999999998
StatTrak™ MAC-10 | Tatter (Field-Tested)@9.52@9.043999999999999
StatTrak™ MAC-10 | Ultraviolet (Field-Tested)@1.14@1.083
StatTrak™ MAC-10 | Whitefish (Battle-Scarred)@0.16@0.152
StatTrak™ MAC-10 | Whitefish (Field-Tested)@0.33@0.3135
StatTrak™ MAC-10 | Whitefish (Minimal Wear)@0.5@0.475
StatTrak™ MAG-7 | BI83 Spectrum (Field-Tested)@1.25@1.1875
StatTrak™ MAG-7 | BI83 Spectrum (Minimal Wear)@10.0@9.5
StatTrak™ MAG-7 | Cobalt Core (Factory New)@1.31@1.2445
StatTrak™ MAG-7 | Cobalt Core (Field-Tested)@0.27@0.2565
StatTrak™ MAG-7 | Cobalt Core (Minimal Wear)@0.65@0.6174999999999999
StatTrak™ MAG-7 | Firestarter (Minimal Wear)@1.07@1.0165
StatTrak™ MAG-7 | Foresight (Battle-Scarred)@0.19@0.1805
StatTrak™ MAG-7 | Foresight (Factory New)@0.49@0.46549999999999997
StatTrak™ MAG-7 | Foresight (Minimal Wear)@0.23@0.2185
StatTrak™ MAG-7 | Heat (Battle-Scarred)@0.51@0.4845
StatTrak™ MAG-7 | Heat (Field-Tested)@0.64@0.608
StatTrak™ MAG-7 | Heat (Minimal Wear)@1.51@1.4344999999999999
StatTrak™ MAG-7 | Heat (Well-Worn)@0.46@0.437
StatTrak™ MAG-7 | Heaven Guard (Factory New)@0.89@0.8454999999999999
StatTrak™ MAG-7 | Heaven Guard (Field-Tested)@0.36@0.34199999999999997
StatTrak™ MAG-7 | Heaven Guard (Minimal Wear)@0.5@0.475
StatTrak™ MAG-7 | Insomnia (Battle-Scarred)@0.16@0.152
StatTrak™ MAG-7 | Insomnia (Field-Tested)@0.2@0.19
StatTrak™ MAG-7 | Insomnia (Minimal Wear)@0.43@0.4085
StatTrak™ MAG-7 | Insomnia (Well-Worn)@0.18@0.17099999999999999
StatTrak™ MAG-7 | Justice (Field-Tested)@2.75@2.6125
StatTrak™ MAG-7 | Justice (Minimal Wear)@9.35@8.882499999999999
StatTrak™ MAG-7 | Justice (Well-Worn)@2.64@2.508
StatTrak™ MAG-7 | Monster Call (Battle-Scarred)@0.4@0.38
StatTrak™ MAG-7 | Monster Call (Field-Tested)@0.61@0.5795
StatTrak™ MAG-7 | Monster Call (Minimal Wear)@1.21@1.1495
StatTrak™ MAG-7 | Monster Call (Well-Worn)@0.48@0.45599999999999996
StatTrak™ MAG-7 | Petroglyph (Factory New)@2.07@1.9664999999999997
StatTrak™ MAG-7 | Petroglyph (Field-Tested)@0.7@0.6649999999999999
StatTrak™ MAG-7 | Popdog (Minimal Wear)@0.2@0.19
StatTrak™ MAG-7 | Popdog (Well-Worn)@0.37@0.3515
StatTrak™ MAG-7 | Praetorian (Field-Tested)@2.19@2.0805
StatTrak™ MAG-7 | Sonar (Factory New)@0.9@0.855
StatTrak™ MAG-7 | SWAG-7 (Field-Tested)@0.39@0.3705
StatTrak™ MAG-7 | SWAG-7 (Minimal Wear)@0.96@0.9119999999999999
StatTrak™ MAG-7 | SWAG-7 (Well-Worn)@0.34@0.323
StatTrak™ MP5-SD | Acid Wash (Factory New)@1.59@1.5105
StatTrak™ MP5-SD | Acid Wash (Field-Tested)@0.52@0.494
StatTrak™ MP5-SD | Acid Wash (Minimal Wear)@1.03@0.9784999999999999
StatTrak™ MP5-SD | Agent (Field-Tested)@0.81@0.7695
StatTrak™ MP5-SD | Agent (Minimal Wear)@1.9@1.805
StatTrak™ MP5-SD | Agent (Well-Worn)@1.07@1.0165
StatTrak™ MP5-SD | Condition Zero (Field-Tested)@0.27@0.2565
StatTrak™ MP5-SD | Condition Zero (Minimal Wear)@0.62@0.589
StatTrak™ MP5-SD | Desert Strike (Field-Tested)@0.22@0.209
StatTrak™ MP5-SD | Desert Strike (Minimal Wear)@0.19@0.1805
StatTrak™ MP5-SD | Gauss (Field-Tested)@0.37@0.3515
StatTrak™ MP5-SD | Gauss (Minimal Wear)@0.79@0.7505
StatTrak™ MP5-SD | Gauss (Well-Worn)@0.29@0.27549999999999997
StatTrak™ MP5-SD | Kitbash (Battle-Scarred)@0.43@0.4085
StatTrak™ MP5-SD | Kitbash (Field-Tested)@0.5@0.475
StatTrak™ MP5-SD | Kitbash (Minimal Wear)@1.11@1.0545
StatTrak™ MP5-SD | Liquidation (Field-Tested)@0.2@0.19
StatTrak™ MP5-SD | Liquidation (Minimal Wear)@0.54@0.513
StatTrak™ MP5-SD | Liquidation (Well-Worn)@0.17@0.1615
StatTrak™ MP5-SD | Necro Jr. (Field-Tested)@0.2@0.19
StatTrak™ MP5-SD | Necro Jr. (Minimal Wear)@0.24@0.22799999999999998
StatTrak™ MP7 | Abyssal Apparition (Field-Tested)@2.48@2.356
StatTrak™ MP7 | Abyssal Apparition (Well-Worn)@2.03@1.9284999999999997
StatTrak™ MP7 | Akoben (Field-Tested)@0.19@0.1805
StatTrak™ MP7 | Akoben (Minimal Wear)@0.38@0.361
StatTrak™ MP7 | Armor Core (Factory New)@0.53@0.5035
StatTrak™ MP7 | Armor Core (Minimal Wear)@0.27@0.2565
StatTrak™ MP7 | Bloodsport (Field-Tested)@2.66@2.527
StatTrak™ MP7 | Cirrus (Battle-Scarred)@0.18@0.17099999999999999
StatTrak™ MP7 | Cirrus (Factory New)@1.83@1.7385
StatTrak™ MP7 | Cirrus (Field-Tested)@0.26@0.247
StatTrak™ MP7 | Cirrus (Minimal Wear)@0.64@0.608
StatTrak™ MP7 | Guerrilla (Field-Tested)@0.48@0.45599999999999996
StatTrak™ MP7 | Guerrilla (Minimal Wear)@1.06@1.007
StatTrak™ MP7 | Mischief (Battle-Scarred)@0.21@0.19949999999999998
StatTrak™ MP7 | Mischief (Field-Tested)@0.34@0.323
StatTrak™ MP7 | Mischief (Minimal Wear)@0.91@0.8644999999999999
StatTrak™ MP7 | Mischief (Well-Worn)@0.18@0.17099999999999999
StatTrak™ MP7 | Neon Ply (Field-Tested)@1.59@1.5105
StatTrak™ MP7 | Neon Ply (Well-Worn)@1.49@1.4155
StatTrak™ MP7 | Ocean Foam (Factory New)@14.87@14.126499999999998
StatTrak™ MP7 | Powercore (Battle-Scarred)@0.64@0.608
StatTrak™ MP7 | Powercore (Field-Tested)@0.96@0.9119999999999999
StatTrak™ MP7 | Special Delivery (Minimal Wear)@2.9@2.755
StatTrak™ MP7 | Urban Hazard (Factory New)@0.58@0.5509999999999999
StatTrak™ MP7 | Urban Hazard (Minimal Wear)@0.38@0.361
StatTrak™ MP9 | Bioleak (Factory New)@0.68@0.646
StatTrak™ MP9 | Bioleak (Field-Tested)@0.24@0.22799999999999998
StatTrak™ MP9 | Bioleak (Minimal Wear)@0.45@0.4275
StatTrak™ MP9 | Bioleak (Well-Worn)@0.38@0.361
StatTrak™ MP9 | Black Sand (Battle-Scarred)@0.11@0.1045
StatTrak™ MP9 | Black Sand (Factory New)@0.57@0.5415
StatTrak™ MP9 | Black Sand (Field-Tested)@0.14@0.133
StatTrak™ MP9 | Capillary (Factory New)@0.92@0.874
StatTrak™ MP9 | Capillary (Field-Tested)@0.17@0.1615
StatTrak™ MP9 | Capillary (Minimal Wear)@0.48@0.45599999999999996
StatTrak™ MP9 | Dart (Factory New)@1.69@1.6055
StatTrak™ MP9 | Dart (Field-Tested)@0.7@0.6649999999999999
StatTrak™ MP9 | Dart (Minimal Wear)@1.17@1.1115
StatTrak™ MP9 | Deadly Poison (Battle-Scarred)@0.35@0.33249999999999996
StatTrak™ MP9 | Deadly Poison (Field-Tested)@0.34@0.323
StatTrak™ MP9 | Deadly Poison (Minimal Wear)@0.79@0.7505
StatTrak™ MP9 | Deadly Poison (Well-Worn)@0.28@0.266
StatTrak™ MP9 | Featherweight (Battle-Scarred)@0.27@0.2565
StatTrak™ MP9 | Featherweight (Field-Tested)@0.19@0.1805
StatTrak™ MP9 | Featherweight (Minimal Wear)@0.43@0.4085
StatTrak™ MP9 | Featherweight (Well-Worn)@0.17@0.1615
StatTrak™ MP9 | Food Chain (Field-Tested)@2.75@2.6125
StatTrak™ MP9 | Food Chain (Minimal Wear)@5.58@5.301
StatTrak™ MP9 | Food Chain (Well-Worn)@2.03@1.9284999999999997
StatTrak™ MP9 | Goo (Factory New)@2.01@1.9094999999999998
StatTrak™ MP9 | Goo (Field-Tested)@0.64@0.608
StatTrak™ MP9 | Goo (Minimal Wear)@1.22@1.159
StatTrak™ MP9 | Modest Threat (Factory New)@0.56@0.532
StatTrak™ MP9 | Modest Threat (Minimal Wear)@0.21@0.19949999999999998
StatTrak™ MP9 | Mount Fuji (Battle-Scarred)@1.29@1.2255
StatTrak™ MP9 | Mount Fuji (Field-Tested)@1.48@1.406
StatTrak™ MP9 | Mount Fuji (Well-Worn)@1.75@1.6624999999999999
StatTrak™ MP9 | Ruby Poison Dart (Field-Tested)@1.28@1.216
StatTrak™ MP9 | Ruby Poison Dart (Minimal Wear)@1.96@1.8619999999999999
StatTrak™ MP9 | Sand Scale (Factory New)@1.1@1.045
StatTrak™ MP9 | Sand Scale (Field-Tested)@0.23@0.2185
StatTrak™ MP9 | Sand Scale (Minimal Wear)@0.35@0.33249999999999996
StatTrak™ Music Kit | Skog, II-Headshot@8.82@8.379
StatTrak™ Music Kit | The Verkkars, EZ4ENCE@7.0@6.6499999999999995
StatTrak™ Negev | Dazzle (Minimal Wear)@0.79@0.7505
StatTrak™ Negev | Dazzle (Well-Worn)@0.4@0.38
StatTrak™ Negev | Desert-Strike (Factory New)@0.62@0.589
StatTrak™ Negev | Desert-Strike (Minimal Wear)@0.35@0.33249999999999996
StatTrak™ Negev | dev_texture (Battle-Scarred)@0.25@0.2375
StatTrak™ Negev | dev_texture (Factory New)@2.02@1.9189999999999998
StatTrak™ Negev | dev_texture (Field-Tested)@0.3@0.285
StatTrak™ Negev | dev_texture (Minimal Wear)@0.83@0.7885
StatTrak™ Negev | dev_texture (Well-Worn)@0.48@0.45599999999999996
StatTrak™ Negev | Drop Me (Battle-Scarred)@0.14@0.133
StatTrak™ Negev | Drop Me (Minimal Wear)@0.27@0.2565
StatTrak™ Negev | Lionfish (Field-Tested)@0.42@0.39899999999999997
StatTrak™ Negev | Lionfish (Minimal Wear)@0.94@0.8929999999999999
StatTrak™ Negev | Loudmouth (Field-Tested)@0.97@0.9215
StatTrak™ Negev | Man-o'-war (Field-Tested)@0.39@0.3705
StatTrak™ Negev | Man-o'-war (Minimal Wear)@0.29@0.27549999999999997
StatTrak™ Negev | Power Loader (Field-Tested)@2.33@2.2135
StatTrak™ Negev | Power Loader (Well-Worn)@1.53@1.4535
StatTrak™ Negev | Prototype (Battle-Scarred)@0.12@0.11399999999999999
StatTrak™ Negev | Prototype (Factory New)@0.52@0.494
StatTrak™ Negev | Prototype (Field-Tested)@0.13@0.1235
StatTrak™ Negev | Prototype (Minimal Wear)@0.24@0.22799999999999998
StatTrak™ Negev | Terrain (Factory New)@0.84@0.7979999999999999
StatTrak™ Negev | Terrain (Field-Tested)@0.4@0.38
StatTrak™ Negev | Terrain (Minimal Wear)@0.54@0.513
StatTrak™ Negev | Ultralight (Battle-Scarred)@0.41@0.38949999999999996
StatTrak™ Negev | Ultralight (Factory New)@0.6@0.57
StatTrak™ Negev | Ultralight (Well-Worn)@0.14@0.133
StatTrak™ Nova | Clear Polymer (Well-Worn)@1.86@1.767
StatTrak™ Nova | Exo (Factory New)@0.65@0.6174999999999999
StatTrak™ Nova | Exo (Field-Tested)@0.27@0.2565
StatTrak™ Nova | Exo (Minimal Wear)@0.39@0.3705
